datetime,GID_1,electricidad_departamento
2023-07-01,SLV_11,17.0834232285735
2023-10-01,SLV_11,17.05914023218198
2024-01-01,SLV_11,17.09251926698863
2024-04-01,SLV_11,17.1713096457058
2024-07-01,SLV_11,17.11342597487679
2024-10-01,SLV_11,17.09370113104481
2025-01-01,SLV_11,17.15457994479003
2025-04-01,SLV_11,17.20817652672955
2025-07-01,SLV_11,17.16340783926588
2012-01-01,SLV_12,18.11349914328924
2012-04-01,SLV_12,18.11479311507952
2012-07-01,SLV_12,18.10729644584242
2012-10-01,SLV_12,18.12200484949184
2013-01-01,SLV_12,18.13736253544745
2013-04-01,SLV_12,18.17940736348469
2013-07-01,SLV_12,18.15408360126275
2013-10-01,SLV_12,18.15689190776425
2014-01-01,SLV_12,18.15514925730775
2014-04-01,SLV_12,18.20983791917081
2014-07-01,SLV_12,18.19772265593878
2014-10-01,SLV_12,18.17163333167631
2015-01-01,SLV_12,18.17396474191341
2015-04-01,SLV_12,18.25892622327853
2015-07-01,SLV_12,18.25249847373623
2015-10-01,SLV_12,18.23074101047919
2016-01-01,SLV_12,18.22402147715222
2016-04-01,SLV_12,18.31717440424738
2016-07-01,SLV_12,18.27411795545913
2016-10-01,SLV_12,18.27148841749873
2017-01-01,SLV_12,18.27318038280391
2017-04-01,SLV_12,18.30738321436802
2017-07-01,SLV_12,18.2724307492735
2017-10-01,SLV_12,18.26892691684397
2018-01-01,SLV_12,18.27481825524713
2018-04-01,SLV_12,18.33897904578144
2018-07-01,SLV_12,18.31858314374691
2018-10-01,SLV_12,18.30023890919517
2019-01-01,SLV_12,18.31003281430291
2019-04-01,SLV_12,18.36522002622229
2019-07-01,SLV_12,18.35960868236218
2019-10-01,SLV_12,18.33594725935845
2020-01-01,SLV_12,18.35852294430047
2020-04-01,SLV_12,18.28340168880507
2020-07-01,SLV_12,18.29777532228652
2020-10-01,SLV_12,18.33975406626744
2021-01-01,SLV_12,18.3574848010465
2021-04-01,SLV_12,18.4240156265448
2021-07-01,SLV_12,18.40556249019258
2021-10-01,SLV_12,18.40018745564477
2022-01-01,SLV_12,18.40583878476733
2022-04-01,SLV_12,18.46339211966733
2022-07-01,SLV_12,18.43279440460446
2022-10-01,SLV_12,18.43095752428738
2023-01-01,SLV_12,18.43562003989075
2023-04-01,SLV_12,18.52440387083054
2023-07-01,SLV_12,18.52611749992382
2023-10-01,SLV_12,18.49849637907827
2024-01-01,SLV_12,18.50417731110347
2024-04-01,SLV_12,18.62961193832808
2024-07-01,SLV_12,18.56490664696966
2024-10-01,SLV_12,18.54569731060577
2025-01-01,SLV_12,18.52083507009342
2025-04-01,SLV_12,18.60884723818707
2025-07-01,SLV_12,18.57282517572347
2012-01-01,SLV_13,17.784453084522
2012-04-01,SLV_13,17.82437058243879
2012-07-01,SLV_13,17.80575987521737
2012-10-01,SLV_13,17.79909273920837
2013-01-01,SLV_13,17.83617840320826
2013-04-01,SLV_13,17.89160565574807
2013-07-01,SLV_13,17.8245678589637
2013-10-01,SLV_13,17.8523747768268
2014-01-01,SLV_13,17.83943743627897
2014-04-01,SLV_13,17.88746248015103
2014-07-01,SLV_13,17.84799040116298
2014-10-01,SLV_13,17.81889715109165
2015-01-01,SLV_13,17.85245753704185
2015-04-01,SLV_13,17.92588214667412
2015-07-01,SLV_13,17.91092255627371
2015-10-01,SLV_13,17.86308760443379
2016-01-01,SLV_13,17.89215851232364
2016-04-01,SLV_13,17.98161189986875
2016-07-01,SLV_13,17.93243248616225
2016-10-01,SLV_13,17.91603264426616
2017-01-01,SLV_13,17.92763546876051
2017-04-01,SLV_13,17.9674396627391
2017-07-01,SLV_13,17.92233239177246
2017-10-01,SLV_13,17.92605710742843
2018-01-01,SLV_13,17.94401744762932
2018-04-01,SLV_13,17.98543412913236
2018-07-01,SLV_13,17.97016634497752
2018-10-01,SLV_13,17.93736380603162
2019-01-01,SLV_13,17.96716030275527
2019-04-01,SLV_13,18.02365411035889
2019-07-01,SLV_13,18.0004982998008
2019-10-01,SLV_13,17.96973511785866
2020-01-01,SLV_13,18.01417856592304
2020-04-01,SLV_13,17.95962978687571
2020-07-01,SLV_13,17.94397870879337
2020-10-01,SLV_13,17.98821577923973
2021-01-01,SLV_13,18.03938220097391
2021-04-01,SLV_13,18.11233072604461
2021-07-01,SLV_13,18.09937077051707
2021-10-01,SLV_13,18.10261840756642
2022-01-01,SLV_13,18.11640890732379
2022-04-01,SLV_13,18.16432946310015
2022-07-01,SLV_13,18.11165198410091
2022-10-01,SLV_13,18.11429334024285
2023-01-01,SLV_13,18.1513847790127
2023-04-01,SLV_13,18.22555632694668
2023-07-01,SLV_13,18.24268597179083
2023-10-01,SLV_13,18.23459277994331
2024-01-01,SLV_13,18.25340425212219
2024-04-01,SLV_13,18.35479639855946
2024-07-01,SLV_13,18.28331782382078
2024-10-01,SLV_13,18.27587841075282
2025-01-01,SLV_13,18.30329332303015
2025-04-01,SLV_13,18.39292024086222
2025-07-01,SLV_13,18.34439646277055
2012-01-01,SLV_14,17.43983315583922
2012-04-01,SLV_14,17.43533449773638
2012-07-01,SLV_14,17.41322760456102
2012-10-01,SLV_14,17.42948068596462
2013-01-01,SLV_14,17.43760250119134
2013-04-01,SLV_14,17.49292710932471
2013-07-01,SLV_14,17.46689272702919
2013-10-01,SLV_14,17.44908057879029
2014-01-01,SLV_14,17.45970793221366
2014-04-01,SLV_14,17.51866484289677
2014-07-01,SLV_14,17.48824194018708
2014-10-01,SLV_14,17.4607172269234
2015-01-01,SLV_14,17.47803891659006
2015-04-01,SLV_14,17.55781425705194
2015-07-01,SLV_14,17.56458455342329
2015-10-01,SLV_14,17.50524166207138
2016-01-01,SLV_14,17.52923118436475
2016-04-01,SLV_14,17.60165844076102
2016-07-01,SLV_14,17.53674673386842
2016-10-01,SLV_14,17.52050608202149
2017-01-01,SLV_14,17.53126595045288
2017-04-01,SLV_14,17.57477680843366
2017-07-01,SLV_14,17.54058874658287
2017-10-01,SLV_14,17.53089816435904
2018-01-01,SLV_14,17.54497312438838
2018-04-01,SLV_14,17.59250743569353
2018-07-01,SLV_14,17.59582129139278
2018-10-01,SLV_14,17.54551592649014
2019-01-01,SLV_14,17.57165142699233
2019-04-01,SLV_14,17.63347135305017
2019-07-01,SLV_14,17.62702397516034
2019-10-01,SLV_14,17.57177637301785
2020-01-01,SLV_14,17.63164800466939
2020-04-01,SLV_14,17.61522699343551
2020-07-01,SLV_14,17.59479261645481
2020-10-01,SLV_14,17.60196253743879
2021-01-01,SLV_14,17.65098598893516
2021-04-01,SLV_14,17.72697557674682
2021-07-01,SLV_14,17.70433026471831
2021-10-01,SLV_14,17.68673919557388
2022-01-01,SLV_14,17.71707111192387
2022-04-01,SLV_14,17.75788918090787
2022-07-01,SLV_14,17.72193456441036
2022-10-01,SLV_14,17.7062275049538
2023-01-01,SLV_14,17.72878724740211
2023-04-01,SLV_14,17.83374280208294
2023-07-01,SLV_14,17.83636955181205
2023-10-01,SLV_14,17.80678422782096
2024-01-01,SLV_14,17.83523651191098
2024-04-01,SLV_14,17.93936452735687
2024-07-01,SLV_14,17.85666293808726
2024-10-01,SLV_14,17.82730851344174
2025-01-01,SLV_14,17.87471695335518
2025-04-01,SLV_14,17.97379210215428
2025-07-01,SLV_14,17.92197543617199
2012-01-01,SLV_2,16.39981855654274
2012-04-01,SLV_2,16.42610564653779
2012-07-01,SLV_2,16.4204144701982
2012-10-01,SLV_2,16.43949375370276
2013-01-01,SLV_2,16.41557306576802
2013-04-01,SLV_2,16.45004377562914
2013-07-01,SLV_2,16.39750016374477
2013-10-01,SLV_2,16.42785639238072
2014-01-01,SLV_2,16.48046436965324
2014-04-01,SLV_2,16.51576503253214
2014-07-01,SLV_2,16.49900905208179
2014-10-01,SLV_2,16.49147546389448
2015-01-01,SLV_2,16.51275488264522
2015-04-01,SLV_2,16.59037227935811
2015-07-01,SLV_2,16.56739448066035
2015-10-01,SLV_2,16.54466178425566
2016-01-01,SLV_2,16.55298728459869
2016-04-01,SLV_2,16.63000340540965
2016-07-01,SLV_2,16.5937471403483
2016-10-01,SLV_2,16.57664159528209
2017-01-01,SLV_2,16.58981144611111
2017-04-01,SLV_2,16.61315879011352
2017-07-01,SLV_2,16.57999476970089
2017-10-01,SLV_2,16.57814273035655
2018-01-01,SLV_2,16.6051445678642
2018-04-01,SLV_2,16.63119624262139
2018-07-01,SLV_2,16.61699767388989
2018-10-01,SLV_2,16.60574383114042
2019-01-01,SLV_2,16.6341996891516
2019-04-01,SLV_2,16.68380443199667
2019-07-01,SLV_2,16.67123562974448
2019-10-01,SLV_2,16.63724554346268
2020-01-01,SLV_2,16.67118741853482
2020-04-01,SLV_2,16.67411476432154
2020-07-01,SLV_2,16.64008305958946
2020-10-01,SLV_2,16.66571802283121
2021-01-01,SLV_2,16.69639536672938
2021-04-01,SLV_2,16.76302554767156
2021-07-01,SLV_2,16.72022554539612
2021-10-01,SLV_2,16.72916974055256
2022-01-01,SLV_2,16.75652274712368
2022-04-01,SLV_2,16.75909124258552
2022-07-01,SLV_2,16.72740634903123
2022-10-01,SLV_2,16.72367171262963
2023-01-01,SLV_2,16.75745999922228
2023-04-01,SLV_2,16.82734252169135
2023-07-01,SLV_2,16.81916996758748
2023-10-01,SLV_2,16.8015803361015
2024-01-01,SLV_2,16.83753192320379
2024-04-01,SLV_2,16.91643326546302
2024-07-01,SLV_2,16.84982154247839
2024-10-01,SLV_2,16.84738108000496
2025-01-01,SLV_2,16.9252806385533
2025-04-01,SLV_2,16.96542479128487
2025-07-01,SLV_2,16.89568156066881
2012-01-01,SLV_3,16.82467027702728
2012-04-01,SLV_3,16.80047180370546
2012-07-01,SLV_3,16.75214363652152
2012-10-01,SLV_3,16.76479580917168
2013-01-01,SLV_3,16.83107035458297
2013-04-01,SLV_3,16.86259815475699
2013-07-01,SLV_3,16.79020568023083
2013-10-01,SLV_3,16.80256679078746
2014-01-01,SLV_3,16.86658515429045
2014-04-01,SLV_3,16.8999903806551
2014-07-01,SLV_3,16.86815332637884
2014-10-01,SLV_3,16.83503807427567
2015-01-01,SLV_3,16.90474322328007
2015-04-01,SLV_3,16.98402509188949
2015-07-01,SLV_3,16.95339815225968
2015-10-01,SLV_3,16.90589494893793
2016-01-01,SLV_3,16.96166349303993
2016-04-01,SLV_3,17.06065914457325
2016-07-01,SLV_3,16.97162799109731
2016-10-01,SLV_3,16.96937711624498
2017-01-01,SLV_3,17.01283973528069
2017-04-01,SLV_3,17.03783528891257
2017-07-01,SLV_3,17.00025887390624
2017-10-01,SLV_3,17.01044312182806
2018-01-01,SLV_3,17.01555175681585
2018-04-01,SLV_3,17.05949496196994
2018-07-01,SLV_3,17.00810463060831
2018-10-01,SLV_3,16.99221557156776
2019-01-01,SLV_3,17.0517598625293
2019-04-01,SLV_3,17.11031689797386
2019-07-01,SLV_3,17.06266306797907
2019-10-01,SLV_3,17.03910089403931
2020-01-01,SLV_3,17.1161255634202
2020-04-01,SLV_3,17.12520316680113
2020-07-01,SLV_3,17.05399438962268
2020-10-01,SLV_3,17.06051739574599
2021-01-01,SLV_3,17.13656089853813
2021-04-01,SLV_3,17.22052910267503
2021-07-01,SLV_3,17.1570066421024
2021-10-01,SLV_3,17.1471199771794
2022-01-01,SLV_3,17.19387761375321
2022-04-01,SLV_3,17.23982711631632
2022-07-01,SLV_3,17.15144836997363
2022-10-01,SLV_3,17.16086091201415
2023-01-01,SLV_3,17.2244577726112
2023-04-01,SLV_3,17.32217363625254
2023-07-01,SLV_3,17.25712692975132
2023-10-01,SLV_3,17.24200465751332
2024-01-01,SLV_3,17.29390889827635
2024-04-01,SLV_3,17.44255630243772
2024-07-01,SLV_3,17.28858314076297
2024-10-01,SLV_3,17.29481229205651
2025-01-01,SLV_3,17.34460252086296
2025-04-01,SLV_3,17.44286143225231
2025-07-01,SLV_3,17.34441187790686
2012-01-01,SLV_4,16.91327774543752
2012-04-01,SLV_4,16.91654659956598
2012-07-01,SLV_4,16.92218163565431
2012-10-01,SLV_4,17.101608165053
2013-01-01,SLV_4,16.94282492824942
2013-04-01,SLV_4,16.97979790782196
2013-07-01,SLV_4,16.94344869370285
2013-10-01,SLV_4,16.94420973766277
2014-01-01,SLV_4,16.94358993133231
2014-04-01,SLV_4,16.9884297787372
2014-07-01,SLV_4,16.96878973193968
2014-10-01,SLV_4,16.95192120862142
2015-01-01,SLV_4,16.9763178671166
2015-04-01,SLV_4,17.04077713122888
2015-07-01,SLV_4,17.02624473256201
2015-10-01,SLV_4,17.00295695844778
2016-01-01,SLV_4,17.01187058524025
2016-04-01,SLV_4,17.06870478426756
2016-07-01,SLV_4,17.02166676316418
2016-10-01,SLV_4,17.02590209039564
2017-01-01,SLV_4,17.03552715350611
2017-04-01,SLV_4,17.05617475683583
2017-07-01,SLV_4,17.03680365687006
2017-10-01,SLV_4,17.02876854026345
2018-01-01,SLV_4,17.03366606106303
2018-04-01,SLV_4,17.07564956257622
2018-07-01,SLV_4,17.0604289111935
2018-10-01,SLV_4,17.03925876985279
2019-01-01,SLV_4,17.10226083157114
2019-04-01,SLV_4,17.12868215630062
2019-07-01,SLV_4,17.12107396593986
2019-10-01,SLV_4,17.10627001906997
2020-01-01,SLV_4,17.15014807454898
2020-04-01,SLV_4,17.15657090527407
2020-07-01,SLV_4,17.10909685704537
2020-10-01,SLV_4,17.15194277485157
2021-01-01,SLV_4,17.15132238536868
2021-04-01,SLV_4,17.20518090591032
2021-07-01,SLV_4,17.1819476759148
2021-10-01,SLV_4,17.18365239825895
2022-01-01,SLV_4,17.19884500005911
2022-04-01,SLV_4,17.21374929849434
2022-07-01,SLV_4,17.19036753888687
2022-10-01,SLV_4,17.19707296567564
2023-01-01,SLV_4,17.21300004420399
2023-04-01,SLV_4,17.28249732498206
2023-07-01,SLV_4,17.27010905667749
2023-10-01,SLV_4,17.25592234090082
2024-01-01,SLV_4,17.27595137086168
2024-04-01,SLV_4,17.34976862444374
2024-07-01,SLV_4,17.29053973948142
2024-10-01,SLV_4,17.29687087853344
2025-01-01,SLV_4,17.31392682366502
2025-04-01,SLV_4,17.37577275955023
2025-07-01,SLV_4,17.30807601377481
2012-01-01,SLV_5,19.41198296047844
2012-04-01,SLV_5,19.45903699701779
2012-07-01,SLV_5,19.41996527776856
2012-10-01,SLV_5,19.44859127793115
2013-01-01,SLV_5,19.5161396156567
2013-04-01,SLV_5,19.57498061368269
2013-07-01,SLV_5,19.54746577806228
2013-10-01,SLV_5,19.56747631718366
2014-01-01,SLV_5,19.54161612714331
2014-04-01,SLV_5,19.57034744984582
2014-07-01,SLV_5,19.56618102655668
2014-10-01,SLV_5,19.55314521664759
2015-01-01,SLV_5,19.5597578030558
2015-04-01,SLV_5,19.62396878296004
2015-07-01,SLV_5,19.63002569444635
2015-10-01,SLV_5,19.56683224966584
2016-01-01,SLV_5,19.49915072994114
2016-04-01,SLV_5,19.55838219840383
2016-07-01,SLV_5,19.52288530640535
2016-10-01,SLV_5,19.52829423097864
2017-01-01,SLV_5,19.53203069146786
2017-04-01,SLV_5,19.55976714881408
2017-07-01,SLV_5,19.55560606982185
2017-10-01,SLV_5,19.52375618601733
2018-01-01,SLV_5,19.53968497172853
2018-04-01,SLV_5,19.58802241933169
2018-07-01,SLV_5,19.59188914875514
2018-10-01,SLV_5,19.5512881656644
2019-01-01,SLV_5,19.56215129353441
2019-04-01,SLV_5,19.5792422345805
2019-07-01,SLV_5,19.61289363796508
2019-10-01,SLV_5,19.58010070924214
2020-01-01,SLV_5,19.57704821273963
2020-04-01,SLV_5,19.39576485522158
2020-07-01,SLV_5,19.57533366951937
2020-10-01,SLV_5,19.600358106269
2021-01-01,SLV_5,19.57582038637648
2021-04-01,SLV_5,19.64207284531555
2021-07-01,SLV_5,19.63854488293657
2021-10-01,SLV_5,19.66933200208317
2022-01-01,SLV_5,19.60562676317072
2022-04-01,SLV_5,19.63913129644783
2022-07-01,SLV_5,19.63013401231292
2022-10-01,SLV_5,19.61951242356522
2023-01-01,SLV_5,19.6083244420146
2023-04-01,SLV_5,19.65542107390379
2023-07-01,SLV_5,19.696791273768
2023-10-01,SLV_5,19.66816286499957
2024-01-01,SLV_5,19.66574861653773
2024-04-01,SLV_5,19.76026856042048
2024-07-01,SLV_5,19.72303333998156
2024-10-01,SLV_5,19.71703850370986
2025-01-01,SLV_5,19.60488312292163
2025-04-01,SLV_5,19.70431146712396
2025-07-01,SLV_5,19.65057325413047
2012-01-01,SLV_6,17.75004639711202
2012-04-01,SLV_6,17.77720861212648
2012-07-01,SLV_6,17.77149337541021
2012-10-01,SLV_6,17.79283365696008
2013-01-01,SLV_6,17.77395332036522
2013-04-01,SLV_6,17.81766711299138
2013-07-01,SLV_6,17.76882670450568
2013-10-01,SLV_6,17.7701129184497
2014-01-01,SLV_6,17.77183988060398
2014-04-01,SLV_6,17.81960041656723
2014-07-01,SLV_6,17.7975539814392
2014-10-01,SLV_6,17.78791392008444
2015-01-01,SLV_6,17.79846259664125
2015-04-01,SLV_6,17.8520233738266
2015-07-01,SLV_6,17.86184280591326
2015-10-01,SLV_6,17.83378974382277
2016-01-01,SLV_6,17.82739069919748
2016-04-01,SLV_6,17.89208148409467
2016-07-01,SLV_6,17.84721547060609
2016-10-01,SLV_6,17.84308424252741
2017-01-01,SLV_6,17.82829487691571
2017-04-01,SLV_6,17.88968027166447
2017-07-01,SLV_6,17.97379053292813
2017-10-01,SLV_6,17.96955351177223
2018-01-01,SLV_6,17.86130600953621
2018-04-01,SLV_6,17.92349198158622
2018-07-01,SLV_6,17.9154185827219
2018-10-01,SLV_6,17.86914507148328
2019-01-01,SLV_6,17.87683884808679
2019-04-01,SLV_6,17.91978240324919
2019-07-01,SLV_6,17.95392018147617
2019-10-01,SLV_6,17.9449124034414
2020-01-01,SLV_6,17.96719200559007
2020-04-01,SLV_6,17.85361773918308
2020-07-01,SLV_6,17.88432359175866
2020-10-01,SLV_6,17.93409485886272
2021-01-01,SLV_6,17.9599899850785
2021-04-01,SLV_6,18.06285715571714
2021-07-01,SLV_6,18.06109396745529
2021-10-01,SLV_6,18.04276505207751
2022-01-01,SLV_6,18.05132287741148
2022-04-01,SLV_6,18.12141973399125
2022-07-01,SLV_6,18.10584969886318
2022-10-01,SLV_6,18.09351592867119
2023-01-01,SLV_6,18.14389934574989
2023-04-01,SLV_6,18.20429291675872
2023-07-01,SLV_6,18.23009075017367
2023-10-01,SLV_6,18.18932128052335
2024-01-01,SLV_6,18.21801243705907
2024-04-01,SLV_6,18.29608022579534
2024-07-01,SLV_6,18.22996453142497
2024-10-01,SLV_6,18.23471542603655
2025-01-01,SLV_6,18.25383794351257
2025-04-01,SLV_6,18.31627013310319
2025-07-01,SLV_6,18.2784035551303
2012-01-01,SLV_7,17.2877483997722
2012-04-01,SLV_7,17.32245452055147
2012-07-01,SLV_7,17.31461293211182
2012-10-01,SLV_7,17.27692894556956
2013-01-01,SLV_7,17.17588684753632
2013-04-01,SLV_7,17.23705958448554
2013-07-01,SLV_7,17.22094129266289
2013-10-01,SLV_7,17.18756864177728
2014-01-01,SLV_7,17.33981903887228
2014-04-01,SLV_7,17.39962443135594
2014-07-01,SLV_7,17.38325105702446
2014-10-01,SLV_7,17.31585124935022
2015-01-01,SLV_7,17.33968854876176
2015-04-01,SLV_7,17.46495687166385
2015-07-01,SLV_7,17.46470283642821
2015-10-01,SLV_7,17.37623222971418
2016-01-01,SLV_7,17.39559112950598
2016-04-01,SLV_7,17.50473259314062
2016-07-01,SLV_7,17.44260772211001
2016-10-01,SLV_7,17.4075246846334
2017-01-01,SLV_7,17.43663133606931
2017-04-01,SLV_7,17.49268607037792
2017-07-01,SLV_7,17.43749293840767
2017-10-01,SLV_7,17.40971866125419
2018-01-01,SLV_7,17.43789974138268
2018-04-01,SLV_7,17.50157432399642
2018-07-01,SLV_7,17.50974118149846
2018-10-01,SLV_7,17.44141534082306
2019-01-01,SLV_7,17.4872749137985
2019-04-01,SLV_7,17.54821710771571
2019-07-01,SLV_7,17.5417191647623
2019-10-01,SLV_7,17.47312331654936
2020-01-01,SLV_7,17.52696228345505
2020-04-01,SLV_7,17.54776722356925
2020-07-01,SLV_7,17.48380996265774
2020-10-01,SLV_7,17.4875509472346
2021-01-01,SLV_7,17.54222293384819
2021-04-01,SLV_7,17.65304088623383
2021-07-01,SLV_7,17.60884940444637
2021-10-01,SLV_7,17.58479495529038
2022-01-01,SLV_7,17.63459096459498
2022-04-01,SLV_7,17.67673622873335
2022-07-01,SLV_7,17.61905222904186
2022-10-01,SLV_7,17.59155630642169
2023-01-01,SLV_7,17.62693155118868
2023-04-01,SLV_7,17.74448984663316
2023-07-01,SLV_7,17.74286326282947
2023-10-01,SLV_7,17.69327866612512
2024-01-01,SLV_7,17.74448668057045
2024-04-01,SLV_7,17.86655260240494
2024-07-01,SLV_7,17.74391779875641
2024-10-01,SLV_7,17.70593682466038
2025-01-01,SLV_7,17.78084858275608
2025-04-01,SLV_7,17.89446315667609
2025-07-01,SLV_7,17.81538175092509
2012-01-01,SLV_8,16.21080749892938
2012-04-01,SLV_8,16.21840122570282
2012-07-01,SLV_8,16.19106351050202
2012-10-01,SLV_8,16.20371441304312
2013-01-01,SLV_8,18.00827924103385
