datetime,GID_1,poblacion_departamento
2001-10-01,SLV_13,416693.5715332031
2002-01-01,SLV_13,418142.560546875
2002-04-01,SLV_13,419591.5495605469
2002-07-01,SLV_13,421040.5385742188
2002-10-01,SLV_13,422489.5275878906
2003-01-01,SLV_13,423938.5166015625
2003-04-01,SLV_13,425387.5056152344
2003-07-01,SLV_13,426836.4946289063
2003-10-01,SLV_13,428285.4836425781
2004-01-01,SLV_13,429734.47265625
2004-04-01,SLV_13,431183.4616699219
2004-07-01,SLV_13,432632.45068359375
2004-10-01,SLV_13,434081.4396972656
2005-01-01,SLV_13,435530.4287109375
2005-04-01,SLV_13,436979.4177246094
2005-07-01,SLV_13,438428.4067382813
2005-10-01,SLV_13,439877.3957519531
2006-01-01,SLV_13,441326.384765625
2006-04-01,SLV_13,442775.3737792969
2006-07-01,SLV_13,444224.3627929688
2006-10-01,SLV_13,445673.3518066406
2007-01-01,SLV_13,447122.3408203125
2007-04-01,SLV_13,448571.3298339844
2007-07-01,SLV_13,450020.31884765625
2007-10-01,SLV_13,451469.3078613281
2008-01-01,SLV_13,452918.296875
2008-04-01,SLV_13,454367.2858886719
2008-07-01,SLV_13,455816.27490234375
2008-10-01,SLV_13,457265.2639160156
2009-01-01,SLV_13,458714.2529296875
2009-04-01,SLV_13,460163.2419433594
2009-07-01,SLV_13,461612.2309570313
2009-10-01,SLV_13,463061.2199707031
2010-01-01,SLV_13,464510.208984375
2010-04-01,SLV_13,465959.1979980469
2010-07-01,SLV_13,467408.1870117188
2010-10-01,SLV_13,468857.1760253906
2011-01-01,SLV_13,470306.1650390625
2011-04-01,SLV_13,471755.1540527344
2011-07-01,SLV_13,473204.1430664063
2011-10-01,SLV_13,474653.1320800781
2012-01-01,SLV_13,476102.12109375
2012-04-01,SLV_13,477551.1101074219
2012-07-01,SLV_13,479000.09912109375
2012-10-01,SLV_13,480449.0881347656
2013-01-01,SLV_13,481898.0771484375
2013-04-01,SLV_13,483347.0661621094
2013-07-01,SLV_13,484796.0551757813
2013-10-01,SLV_13,486245.0441894531
2014-01-01,SLV_13,487694.033203125
2014-04-01,SLV_13,489143.0222167969
2014-07-01,SLV_13,490592.0112304688
2014-10-01,SLV_13,492041.0002441406
2015-01-01,SLV_13,493489.9892578125
2015-04-01,SLV_13,493847.81994628906
2015-07-01,SLV_13,494205.6506347656
2015-10-01,SLV_13,494563.4813232422
2016-01-01,SLV_13,494921.3120117188
2016-04-01,SLV_13,495244.4948730469
2016-07-01,SLV_13,495567.677734375
2016-10-01,SLV_13,495890.8605957031
2017-01-01,SLV_13,496214.0434570313
2017-04-01,SLV_13,496396.6082763672
2017-07-01,SLV_13,496579.1730957031
2017-10-01,SLV_13,496761.7379150391
2018-01-01,SLV_13,496944.302734375
2018-04-01,SLV_13,497009.5057373047
2018-07-01,SLV_13,497074.7087402344
2018-10-01,SLV_13,497139.91174316406
2019-01-01,SLV_13,497205.11474609375
2019-04-01,SLV_13,497237.2971191406
2019-07-01,SLV_13,497269.4794921875
2019-10-01,SLV_13,497301.6618652344
2020-01-01,SLV_13,497333.8442382813
2020-04-01,SLV_13,497792.6873779297
2020-07-01,SLV_13,498251.5305175781
2020-10-01,SLV_13,498710.37365722656
2021-01-01,SLV_13,499169.216796875
2021-04-01,SLV_13,499551.18896484375
2021-07-01,SLV_13,499933.1611328125
2021-10-01,SLV_13,500315.1333007813
2022-01-01,SLV_13,500697.10546875
2022-04-01,SLV_13,501292.9838867188
2022-07-01,SLV_13,501888.8623046875
2022-10-01,SLV_13,502484.74072265625
2023-01-01,SLV_13,503080.619140625
2023-04-01,SLV_13,503653.43395996094
2023-07-01,SLV_13,504226.2487792969
2023-10-01,SLV_13,504799.0635986328
2024-01-01,SLV_13,505371.8784179688
2024-04-01,SLV_13,505938.3986816406
2024-07-01,SLV_13,506504.9189453125
2024-10-01,SLV_13,507071.4392089844
2025-01-01,SLV_13,507637.95947265625
2025-04-01,SLV_13,508160.2962646485
2025-07-01,SLV_13,508682.6330566406
2025-10-01,SLV_13,509204.9698486328
2026-01-01,SLV_13,509727.306640625
2026-04-01,SLV_13,510231.4410400391
2026-07-01,SLV_13,510735.5754394531
2026-10-01,SLV_13,511239.7098388672
2027-01-01,SLV_13,511743.8442382813
2027-04-01,SLV_13,512243.9848632813
2027-07-01,SLV_13,512744.1254882813
2027-10-01,SLV_13,513244.2661132813
2028-01-01,SLV_13,513744.4067382813
2028-04-01,SLV_13,514220.9301757813
2028-07-01,SLV_13,514697.4536132813
2028-10-01,SLV_13,515173.9770507813
2029-01-01,SLV_13,515650.5004882813
2029-04-01,SLV_13,516110.2409667969
2029-07-01,SLV_13,516569.9814453125
2029-10-01,SLV_13,517029.7219238281
2030-01-01,SLV_13,517489.46240234375
2030-04-01,SLV_13,465707.5968017578
2030-07-01,SLV_13,413925.7312011719
2030-10-01,SLV_13,362143.86560058594
1992-01-01,SLV_14,310362.0
1992-04-01,SLV_14,310665.92638364044
1992-07-01,SLV_14,310969.8527672809
1992-10-01,SLV_14,311273.7791509214
1993-01-01,SLV_14,311577.7055345618
1993-04-01,SLV_14,311881.63191820227
1993-07-01,SLV_14,312185.5583018428
1993-10-01,SLV_14,312489.4846854832
1994-01-01,SLV_14,312793.41106912366
1994-04-01,SLV_14,313097.3374527641
1994-07-01,SLV_14,313401.26383640454
1994-10-01,SLV_14,313705.19022004504
1995-01-01,SLV_14,314009.1166036855
1995-04-01,SLV_14,314313.0429873259
1995-07-01,SLV_14,314616.9693709664
1995-10-01,SLV_14,314920.89575460687
1996-01-01,SLV_14,315224.8221382473
1996-04-01,SLV_14,315528.74852188776
1996-07-01,SLV_14,315832.6749055282
1996-10-01,SLV_14,316136.60128916864
1997-01-01,SLV_14,316440.5276728091
1997-04-01,SLV_14,316744.4540564495
1997-07-01,SLV_14,317048.38044009
1997-10-01,SLV_14,317352.30682373047
1998-01-01,SLV_14,317656.2332073709
1998-04-01,SLV_14,317960.1595910113
1998-07-01,SLV_14,318264.08597465185
1998-10-01,SLV_14,318568.0123582923
1999-01-01,SLV_14,318871.93874193274
1999-04-01,SLV_14,319175.8651255732
1999-07-01,SLV_14,319479.7915092136
1999-10-01,SLV_14,319783.7178928541
2000-01-01,SLV_14,320087.64427649457
2000-04-01,SLV_14,320391.570660135
2000-07-01,SLV_14,320695.4970437755
2000-10-01,SLV_14,320999.42342741595
2001-01-01,SLV_14,321303.3498110564
2001-04-01,SLV_14,321607.27619469684
2001-07-01,SLV_14,321911.2025783373
2001-10-01,SLV_14,322215.1289619778
2002-01-01,SLV_14,322519.0553456182
2002-04-01,SLV_14,322822.98172925867
2002-07-01,SLV_14,323126.9081128992
2002-10-01,SLV_14,323430.8344965396
2003-01-01,SLV_14,323734.76088018005
2003-04-01,SLV_14,324038.6872638205
2003-07-01,SLV_14,324342.61364746094
2003-10-01,SLV_14,324646.5400311014
2004-01-01,SLV_14,324950.4664147418
2004-04-01,SLV_14,325254.39279838227
2004-07-01,SLV_14,325558.3191820227
2004-10-01,SLV_14,325862.2455656632
2005-01-01,SLV_14,326166.17194930365
2005-04-01,SLV_14,326470.0983329441
2005-07-01,SLV_14,326774.0247165846
2005-10-01,SLV_14,327077.95110022504
2006-01-01,SLV_14,327381.8774838655
2006-04-01,SLV_14,327685.8038675059
2006-07-01,SLV_14,327989.7302511464
2006-10-01,SLV_14,328293.65663478686
2007-01-01,SLV_14,328597.5830184273
2007-04-01,SLV_14,328901.5094020677
2007-07-01,SLV_14,329205.43578570825
2007-10-01,SLV_14,329509.3621693487
2008-01-01,SLV_14,329813.28855298914
2008-04-01,SLV_14,330117.2149366296
2008-07-01,SLV_14,330421.14132027
2008-10-01,SLV_14,330725.0677039105
2009-01-01,SLV_14,331028.99408755096
2009-04-01,SLV_14,331332.9204711914
2009-07-01,SLV_14,331636.8468548319
2009-10-01,SLV_14,331940.77323847235
2010-01-01,SLV_14,332244.6996221128
2010-04-01,SLV_14,332548.62600575323
2010-07-01,SLV_14,332852.5523893937
2010-10-01,SLV_14,333156.4787730341
2011-01-01,SLV_14,333460.40515667456
2011-04-01,SLV_14,333764.33154031506
2011-07-01,SLV_14,334068.2579239555
2011-10-01,SLV_14,334372.18430759595
2012-01-01,SLV_14,334676.11069123645
2012-04-01,SLV_14,334980.0370748769
2012-07-01,SLV_14,335283.96345851733
2012-10-01,SLV_14,335587.8898421578
2013-01-01,SLV_14,335891.8162257982
2013-04-01,SLV_14,336195.74260943866
2013-07-01,SLV_14,336499.6689930791
2013-10-01,SLV_14,336803.5953767196
2014-01-01,SLV_14,337107.52176036005
2014-04-01,SLV_14,337411.4481440005
2014-07-01,SLV_14,337715.374527641
2014-10-01,SLV_14,338019.30091128143
2015-01-01,SLV_14,338323.2272949219
2015-04-01,SLV_14,338568.64044189453
2015-07-01,SLV_14,338814.0535888672
2015-10-01,SLV_14,339059.46673583984
2016-01-01,SLV_14,339304.8798828125
2016-04-01,SLV_14,339526.42572021484
2016-07-01,SLV_14,339747.9715576172
2016-10-01,SLV_14,339969.51739501953
2017-01-01,SLV_14,340191.0632324219
2017-04-01,SLV_14,340316.11364746094
2017-07-01,SLV_14,340441.1640625
2017-10-01,SLV_14,340566.21447753906
2018-01-01,SLV_14,340691.2648925781
2018-04-01,SLV_14,340735.9401245117
2018-07-01,SLV_14,340780.6153564453
2018-10-01,SLV_14,340825.2905883789
2019-01-01,SLV_14,340869.9658203125
2019-04-01,SLV_14,340892.0205078125
2019-07-01,SLV_14,340914.0751953125
2019-10-01,SLV_14,340936.1298828125
2020-01-01,SLV_14,340958.1845703125
2020-04-01,SLV_14,341272.4622192383
2020-07-01,SLV_14,341586.73986816406
2020-10-01,SLV_14,341901.01751708984
2021-01-01,SLV_14,342215.2951660156
2021-04-01,SLV_14,342477.0626220703
2021-07-01,SLV_14,342738.830078125
2021-10-01,SLV_14,343000.5975341797
2022-01-01,SLV_14,343262.3649902344
2022-04-01,SLV_14,343670.71142578125
2022-07-01,SLV_14,344079.0578613281
2022-10-01,SLV_14,344487.404296875
2023-01-01,SLV_14,344895.7507324219
2023-04-01,SLV_14,345288.1312866211
2023-07-01,SLV_14,345680.5118408203
2023-10-01,SLV_14,346072.89239501953
2024-01-01,SLV_14,346465.27294921875
2024-04-01,SLV_14,346853.5544433594
2024-07-01,SLV_14,347241.8359375
2024-10-01,SLV_14,347630.1174316406
2025-01-01,SLV_14,348018.39892578125
2025-04-01,SLV_14,348376.4158935547
2025-07-01,SLV_14,348734.4328613281
2025-10-01,SLV_14,349092.4498291016
2026-01-01,SLV_14,349450.466796875
2026-04-01,SLV_14,349796.0895385742
2026-07-01,SLV_14,350141.71228027344
2026-10-01,SLV_14,350487.33502197266
2027-01-01,SLV_14,350832.9577636719
2027-04-01,SLV_14,351175.6806640625
2027-07-01,SLV_14,351518.4035644531
2027-10-01,SLV_14,351861.1264648437
2028-01-01,SLV_14,352203.8493652344
2028-04-01,SLV_14,352530.4047241211
2028-07-01,SLV_14,352856.9600830078
2028-10-01,SLV_14,353183.51544189453
2029-01-01,SLV_14,353510.07080078125
2029-04-01,SLV_14,353825.19415283203
2029-07-01,SLV_14,354140.3175048828
2029-10-01,SLV_14,354455.4408569336
2030-01-01,SLV_14,354770.5642089844
2030-04-01,SLV_14,300684.4231567383
2030-07-01,SLV_14,246598.2821044922
2030-10-01,SLV_14,192512.1410522461
1992-01-01,SLV_2,138426.0
1992-04-01,SLV_2,138544.92065429688
1992-07-01,SLV_2,138663.84130859375
1992-10-01,SLV_2,138782.76196289062
1993-01-01,SLV_2,138901.6826171875
1993-04-01,SLV_2,139020.60327148438
1993-07-01,SLV_2,139139.52392578125
1993-10-01,SLV_2,139258.44458007812
1994-01-01,SLV_2,139377.365234375
1994-04-01,SLV_2,139496.28588867188
1994-07-01,SLV_2,139615.20654296875
1994-10-01,SLV_2,139734.12719726562
1995-01-01,SLV_2,139853.0478515625
1995-04-01,SLV_2,139971.96850585938
1995-07-01,SLV_2,140090.88916015625
1995-10-01,SLV_2,140209.80981445312
1996-01-01,SLV_2,140328.73046875
1996-04-01,SLV_2,140447.65112304688
1996-07-01,SLV_2,140566.57177734375
1996-10-01,SLV_2,140685.49243164062
1997-01-01,SLV_2,140804.4130859375
1997-04-01,SLV_2,140923.33374023438
1997-07-01,SLV_2,141042.25439453125
1997-10-01,SLV_2,141161.17504882812
1998-01-01,SLV_2,141280.095703125
1998-04-01,SLV_2,141399.01635742188
1998-07-01,SLV_2,141517.93701171875
1998-10-01,SLV_2,141636.85766601562
1999-01-01,SLV_2,141755.7783203125
1999-04-01,SLV_2,141874.69897460938
1999-07-01,SLV_2,141993.61962890625
1999-10-01,SLV_2,142112.54028320312
2000-01-01,SLV_2,142231.4609375
2000-04-01,SLV_2,142350.38159179688
2000-07-01,SLV_2,142469.30224609375
2000-10-01,SLV_2,142588.22290039062
2001-01-01,SLV_2,142707.1435546875
2001-04-01,SLV_2,142826.06420898438
2001-07-01,SLV_2,142944.98486328125
2001-10-01,SLV_2,143063.90551757812
2002-01-01,SLV_2,143182.826171875
2002-04-01,SLV_2,143301.74682617188
2002-07-01,SLV_2,143420.66748046875
2002-10-01,SLV_2,143539.58813476562
2003-01-01,SLV_2,143658.5087890625
2003-04-01,SLV_2,143777.42944335938
2003-07-01,SLV_2,143896.35009765625
2003-10-01,SLV_2,144015.27075195312
2004-01-01,SLV_2,144134.19140625
2004-04-01,SLV_2,144253.11206054688
2004-07-01,SLV_2,144372.03271484375
2004-10-01,SLV_2,144490.95336914062
2005-01-01,SLV_2,144609.8740234375
2005-04-01,SLV_2,144728.79467773438
2005-07-01,SLV_2,144847.71533203125
2005-10-01,SLV_2,144966.63598632812
2006-01-01,SLV_2,145085.556640625
2006-04-01,SLV_2,145204.47729492188
2006-07-01,SLV_2,145323.39794921875
2006-10-01,SLV_2,145442.31860351562
2007-01-01,SLV_2,145561.2392578125
2007-04-01,SLV_2,145680.15991210938
2007-07-01,SLV_2,145799.08056640625
2007-10-01,SLV_2,145918.00122070312
2008-01-01,SLV_2,146036.921875
2008-04-01,SLV_2,146155.84252929688
2008-07-01,SLV_2,146274.76318359375
2008-10-01,SLV_2,146393.68383789062
2009-01-01,SLV_2,146512.6044921875
2009-04-01,SLV_2,146631.52514648438
2009-07-01,SLV_2,146750.44580078125
2009-10-01,SLV_2,146869.36645507812
2010-01-01,SLV_2,146988.287109375
2010-04-01,SLV_2,147107.20776367188
2010-07-01,SLV_2,147226.12841796875
2010-10-01,SLV_2,147345.04907226562
2011-01-01,SLV_2,147463.9697265625
2011-04-01,SLV_2,147582.89038085938
2011-07-01,SLV_2,147701.81103515625
2011-10-01,SLV_2,147820.73168945312
2012-01-01,SLV_2,147939.65234375
2012-04-01,SLV_2,148058.57299804688
2012-07-01,SLV_2,148177.49365234375
2012-10-01,SLV_2,148296.41430664062
2013-01-01,SLV_2,148415.3349609375
2013-04-01,SLV_2,148534.25561523438
2013-07-01,SLV_2,148653.17626953125
2013-10-01,SLV_2,148772.09692382812
2014-01-01,SLV_2,148891.017578125
2014-04-01,SLV_2,149009.93823242188
2014-07-01,SLV_2,149128.85888671875
2014-10-01,SLV_2,149247.77954101562
2015-01-01,SLV_2,149366.7001953125
2015-04-01,SLV_2,149475.14456176758
2015-07-01,SLV_2,149583.58892822266
2015-10-01,SLV_2,149692.03329467773
2016-01-01,SLV_2,149800.4776611328
2016-04-01,SLV_2,149898.47747802734
2016-07-01,SLV_2,149996.47729492188
2016-10-01,SLV_2,150094.4771118164
2017-01-01,SLV_2,150192.47692871094
2017-04-01,SLV_2,150247.8694152832
2017-07-01,SLV_2,150303.26190185547
2017-10-01,SLV_2,150358.65438842773
2018-01-01,SLV_2,150414.046875
2018-04-01,SLV_2,150433.9073486328
2018-07-01,SLV_2,150453.76782226562
2018-10-01,SLV_2,150473.62829589844
2019-01-01,SLV_2,150493.48876953125
2019-04-01,SLV_2,150503.3773803711
2019-07-01,SLV_2,150513.26599121094
2019-10-01,SLV_2,150523.15460205078
2020-01-01,SLV_2,150533.04321289062
2020-04-01,SLV_2,150672.00762939453
2020-07-01,SLV_2,150810.97204589844
2020-10-01,SLV_2,150949.93646240234
2021-01-01,SLV_2,151088.90087890625
2021-04-01,SLV_2,151204.73266601562
2021-07-01,SLV_2,151320.564453125
2021-10-01,SLV_2,151436.39624023438
2022-01-01,SLV_2,151552.22802734375
2022-04-01,SLV_2,151732.76361083984
2022-07-01,SLV_2,151913.29919433594
2022-10-01,SLV_2,152093.83477783203
2023-01-01,SLV_2,152274.37036132812
2023-04-01,SLV_2,152447.76751708984
2023-07-01,SLV_2,152621.16467285156
2023-10-01,SLV_2,152794.56182861328
2024-01-01,SLV_2,152967.958984375
2024-04-01,SLV_2,153139.53842163086
2024-07-01,SLV_2,153311.11785888672
2024-10-01,SLV_2,153482.69729614258
2025-01-01,SLV_2,153654.27673339844
2025-04-01,SLV_2,153812.50741577148
2025-07-01,SLV_2,153970.73809814453
2025-10-01,SLV_2,154128.96878051758
2026-01-01,SLV_2,154287.19946289062
2026-04-01,SLV_2,154439.9044189453
2026-07-01,SLV_2,154592.609375
2026-10-01,SLV_2,154745.3143310547
2027-01-01,SLV_2,154898.01928710938
2027-04-01,SLV_2,155049.419921875
2027-07-01,SLV_2,155200.82055664062
2027-10-01,SLV_2,155352.22119140625
2028-01-01,SLV_2,155503.62182617188
2028-04-01,SLV_2,155647.90197753906
2028-07-01,SLV_2,155792.18212890625
2028-10-01,SLV_2,155936.46228027344
2029-01-01,SLV_2,156080.74243164062
2029-04-01,SLV_2,156220.0008544922
2029-07-01,SLV_2,156359.25927734375
2029-10-01,SLV_2,156498.5177001953
2030-01-01,SLV_2,156637.77612304688
2030-04-01,SLV_2,161808.33209228516
2030-07-01,SLV_2,166978.88806152344
2030-10-01,SLV_2,172149.44403076172
1992-01-01,SLV_3,177320.0
1992-04-01,SLV_3,177177.79830368707
1992-07-01,SLV_3,177035.59660737411
1992-10-01,SLV_3,176893.39491106116
1993-01-01,SLV_3,176751.19321474823
1993-04-01,SLV_3,176608.99151843527
1993-07-01,SLV_3,176466.78982212231
1993-10-01,SLV_3,176324.5881258094
1994-01-01,SLV_3,176182.38642949643
1994-04-01,SLV_3,176040.18473318347
1994-07-01,SLV_3,175897.98303687054
1994-10-01,SLV_3,175755.7813405576
1995-01-01,SLV_3,175613.57964424463
1995-04-01,SLV_3,175471.3779479317
1995-07-01,SLV_3,175329.17625161874
1995-10-01,SLV_3,175186.9745553058
1996-01-01,SLV_3,175044.77285899286
1996-04-01,SLV_3,174902.57116267993
1996-07-01,SLV_3,174760.36946636697
1996-10-01,SLV_3,174618.16777005402
1997-01-01,SLV_3,174475.9660737411
1997-04-01,SLV_3,174333.76437742813
1997-07-01,SLV_3,174191.56268111517
1997-10-01,SLV_3,174049.36098480225
1998-01-01,SLV_3,173907.1592884893
1998-04-01,SLV_3,173764.95759217633
1998-07-01,SLV_3,173622.7558958634
1998-10-01,SLV_3,173480.55419955045
1999-01-01,SLV_3,173338.3525032375
1999-04-01,SLV_3,173196.15080692456
1999-07-01,SLV_3,173053.9491106116
1999-10-01,SLV_3,172911.74741429865
2000-01-01,SLV_3,172769.54571798572
2000-04-01,SLV_3,172627.3440216728
2000-07-01,SLV_3,172485.14232535983
2000-10-01,SLV_3,172342.94062904688
2001-01-01,SLV_3,172200.73893273395
2001-04-01,SLV_3,172058.53723642102
2001-07-01,SLV_3,171916.33554010806
2001-10-01,SLV_3,171774.1338437951
2002-01-01,SLV_3,171631.93214748218
2002-04-01,SLV_3,171489.73045116922
2002-07-01,SLV_3,171347.52875485626
2002-10-01,SLV_3,171205.3270585433
2003-01-01,SLV_3,171063.12536223038
2003-04-01,SLV_3,170920.92366591742
2003-07-01,SLV_3,170778.7219696045
2003-10-01,SLV_3,170636.52027329156
2004-01-01,SLV_3,170494.3185769786
2004-04-01,SLV_3,170352.11688066565
2004-07-01,SLV_3,170209.91518435272
2004-10-01,SLV_3,170067.71348803976
2005-01-01,SLV_3,169925.5117917268
2005-04-01,SLV_3,169783.31009541388
2005-07-01,SLV_3,169641.10839910092
2005-10-01,SLV_3,169498.90670278796
2006-01-01,SLV_3,169356.70500647504
2006-04-01,SLV_3,169214.50331016208
2006-07-01,SLV_3,169072.30161384912
2006-10-01,SLV_3,168930.0999175362
2007-01-01,SLV_3,168787.89822122324
2007-04-01,SLV_3,168645.69652491028
2007-07-01,SLV_3,168503.49482859735
2007-10-01,SLV_3,168361.29313228442
2008-01-01,SLV_3,168219.09143597147
2008-04-01,SLV_3,168076.8897396585
2008-07-01,SLV_3,167934.68804334558
2008-10-01,SLV_3,167792.48634703265
2009-01-01,SLV_3,167650.2846507197
2009-04-01,SLV_3,167508.08295440674
2009-07-01,SLV_3,167365.8812580938
2009-10-01,SLV_3,167223.67956178085
2010-01-01,SLV_3,167081.4778654679
2010-04-01,SLV_3,166939.27616915497
2010-07-01,SLV_3,166797.074472842
2010-10-01,SLV_3,166654.87277652905
2011-01-01,SLV_3,166512.67108021613
2011-04-01,SLV_3,166370.46938390317
2011-07-01,SLV_3,166228.2676875902
2011-10-01,SLV_3,166086.06599127728
2012-01-01,SLV_3,165943.86429496433
2012-04-01,SLV_3,165801.66259865137
2012-07-01,SLV_3,165659.46090233844
2012-10-01,SLV_3,165517.2592060255
2013-01-01,SLV_3,165375.05750971255
2013-04-01,SLV_3,165232.8558133996
2013-07-01,SLV_3,165090.65411708667
2013-10-01,SLV_3,164948.4524207737
2014-01-01,SLV_3,164806.25072446076
2014-04-01,SLV_3,164664.04902814783
2014-07-01,SLV_3,164521.84733183487
2014-10-01,SLV_3,164379.6456355219
2015-01-01,SLV_3,164237.44393920898
2015-04-01,SLV_3,164356.6314163208
2015-07-01,SLV_3,164475.81889343262
2015-10-01,SLV_3,164595.00637054443
2016-01-01,SLV_3,164714.19384765625
2016-04-01,SLV_3,164822.0156402588
2016-07-01,SLV_3,164929.83743286133
2016-10-01,SLV_3,165037.65922546387
2017-01-01,SLV_3,165145.4810180664
2017-04-01,SLV_3,165206.34112548828
2017-07-01,SLV_3,165267.20123291016
2017-10-01,SLV_3,165328.06134033203
2018-01-01,SLV_3,165388.9214477539
2018-04-01,SLV_3,165410.6330871582
2018-07-01,SLV_3,165432.3447265625
2018-10-01,SLV_3,165454.0563659668
2019-01-01,SLV_3,165475.7680053711
2019-04-01,SLV_3,165486.76824188232
2019-07-01,SLV_3,165497.76847839355
2019-10-01,SLV_3,165508.7687149048
2020-01-01,SLV_3,165519.76895141602
2020-04-01,SLV_3,165672.332862854
2020-07-01,SLV_3,165824.896774292
2020-10-01,SLV_3,165977.46068572998
2021-01-01,SLV_3,166130.02459716797
2021-04-01,SLV_3,166257.1382446289
2021-07-01,SLV_3,166384.25189208984
2021-10-01,SLV_3,166511.36553955078
2022-01-01,SLV_3,166638.47918701172
2022-04-01,SLV_3,166836.13109588623
2022-07-01,SLV_3,167033.78300476074
2022-10-01,SLV_3,167231.43491363525
2023-01-01,SLV_3,167429.08682250977
2023-04-01,SLV_3,167618.99349975586
2023-07-01,SLV_3,167808.90017700195
2023-10-01,SLV_3,167998.80685424805
2024-01-01,SLV_3,168188.71353149414
2024-04-01,SLV_3,168376.51578521729
2024-07-01,SLV_3,168564.31803894043
2024-10-01,SLV_3,168752.12029266357
2025-01-01,SLV_3,168939.92254638672
2025-04-01,SLV_3,169112.9239807129
2025-07-01,SLV_3,169285.92541503906
2025-10-01,SLV_3,169458.92684936523
2026-01-01,SLV_3,169631.9282836914
2026-04-01,SLV_3,169799.04579925537
2026-07-01,SLV_3,169966.16331481934
2026-10-01,SLV_3,170133.2808303833
2027-01-01,SLV_3,170300.39834594727
2027-04-01,SLV_3,170466.15019226074
2027-07-01,SLV_3,170631.90203857422
2027-10-01,SLV_3,170797.6538848877
2028-01-01,SLV_3,170963.40573120117
2028-04-01,SLV_3,171121.24334716797
2028-07-01,SLV_3,171279.08096313477
2028-10-01,SLV_3,171436.91857910156
2029-01-01,SLV_3,171594.75619506836
2029-04-01,SLV_3,171746.86460113525
2029-07-01,SLV_3,171898.97300720215
2029-10-01,SLV_3,172051.08141326904
2030-01-01,SLV_3,172203.18981933594
2030-04-01,SLV_3,173777.89236450195
2030-07-01,SLV_3,175352.59490966797
2030-10-01,SLV_3,176927.29745483398
1992-01-01,SLV_4,178502.0
1992-04-01,SLV_4,179401.77859629755
1992-07-01,SLV_4,180301.5571925951
1992-10-01,SLV_4,181201.33578889267
1993-01-01,SLV_4,182101.11438519025
1993-04-01,SLV_4,183000.89298148776
1993-07-01,SLV_4,183900.6715777853
1993-10-01,SLV_4,184800.4501740829
1994-01-01,SLV_4,185700.22877038043
1994-04-01,SLV_4,186600.007366678
1994-07-01,SLV_4,187499.78596297555
1994-10-01,SLV_4,188399.5645592731
1995-01-01,SLV_4,189299.34315557065
1995-04-01,SLV_4,190199.1217518682
1995-07-01,SLV_4,191098.90034816577
1995-10-01,SLV_4,191998.6789444633
1996-01-01,SLV_4,192898.4575407609
1996-04-01,SLV_4,193798.2361370584
1996-07-01,SLV_4,194698.014733356
1996-10-01,SLV_4,195597.79332965356
1997-01-01,SLV_4,196497.57192595108
1997-04-01,SLV_4,197397.35052224863
1997-07-01,SLV_4,198297.1291185462
1997-10-01,SLV_4,199196.90771484372
1998-01-01,SLV_4,200096.6863111413
1998-04-01,SLV_4,200996.46490743884
1998-07-01,SLV_4,201896.2435037364
1998-10-01,SLV_4,202796.022100034
1999-01-01,SLV_4,203695.80069633157
1999-04-01,SLV_4,204595.5792926291
1999-07-01,SLV_4,205495.35788892664
1999-10-01,SLV_4,206395.1364852242
2000-01-01,SLV_4,207294.91508152176
2000-04-01,SLV_4,208194.6936778193
2000-07-01,SLV_4,209094.47227411688
2000-10-01,SLV_4,209994.25087041443
2001-01-01,SLV_4,210894.029466712
2001-04-01,SLV_4,211793.80806300952
2001-07-01,SLV_4,212693.58665930707
2001-10-01,SLV_4,213593.36525560464
2002-01-01,SLV_4,214493.1438519022
2002-04-01,SLV_4,215392.9224481997
2002-07-01,SLV_4,216292.7010444973
2002-10-01,SLV_4,217192.4796407949
2003-01-01,SLV_4,218092.2582370924
2003-04-01,SLV_4,218992.03683338995
2003-07-01,SLV_4,219891.8154296875
2003-10-01,SLV_4,220791.59402598505
2004-01-01,SLV_4,221691.3726222826
2004-04-01,SLV_4,222591.1512185801
2004-07-01,SLV_4,223490.9298148777
2004-10-01,SLV_4,224390.7084111753
2005-01-01,SLV_4,225290.48700747284
2005-04-01,SLV_4,226190.2656037704
2005-07-01,SLV_4,227090.04420006796
2005-10-01,SLV_4,227989.8227963655
2006-01-01,SLV_4,228889.60139266303
2006-04-01,SLV_4,229789.3799889606
2006-07-01,SLV_4,230689.15858525815
2006-10-01,SLV_4,231588.93718155567
2007-01-01,SLV_4,232488.71577785327
2007-04-01,SLV_4,233388.4943741508
2007-07-01,SLV_4,234288.2729704484
2007-10-01,SLV_4,235188.0515667459
2008-01-01,SLV_4,236087.83016304343
2008-04-01,SLV_4,236987.608759341
2008-07-01,SLV_4,237887.38735563855
2008-10-01,SLV_4,238787.16595193616
2009-01-01,SLV_4,239686.9445482337
2009-04-01,SLV_4,240586.72314453125
2009-07-01,SLV_4,241486.5017408288
2009-10-01,SLV_4,242386.2803371264
2010-01-01,SLV_4,243286.05893342392
2010-04-01,SLV_4,244185.83752972147
2010-07-01,SLV_4,245085.61612601904
2010-10-01,SLV_4,245985.3947223166
2011-01-01,SLV_4,246885.1733186141
2011-04-01,SLV_4,247784.95191491168
2011-07-01,SLV_4,248684.73051120923
2011-10-01,SLV_4,249584.5091075068
2012-01-01,SLV_4,250484.28770380435
2012-04-01,SLV_4,251384.0663001019
2012-07-01,SLV_4,252283.84489639947
